id,name,formattedAddress,lat,lng,checkinsCount,tipCount,usersCount,visitsCount,likesCount,rating,categories_ids,categories_names,ratingSignals
55ccfcbe498e6d5571f49db5,Кімната щастя,['Україна'],50.39278803218696,30.48184770898804,180,0,2,180,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
4fc5c165e4b0579a797d7ab6,YANSER GROUP,"['ул. Онуфрия Трутенко, 2', 'Киев, 03680', 'Україна']",50.39314251753495,30.481996958896776,254,2,43,273,1,0,"['4bf58dd8d48988d124941735', '52e81612bcbc57f1066b7a37']","['Office', 'Distribution Center']",0
54ce8383498e1e55ee00a30e,Панорама,['Україна'],50.39182236380242,30.48096346006251,4,0,10,10,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
57417427498e382e24c64f17,kulinarmaster,['Україна'],50.392752,30.480799,1,0,1,1,0,0,['52e81612bcbc57f1066b7a3e'],['Buddhist Temple'],0
544ead5d498e4d8c2f04fd01,Timina's home✨✨✨,"['Lomonosova Street', 'Київ', 'Україна']",50.39091488348253,30.481360319116803,164,0,6,175,1,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
5370ae5f498e444ed7bc3265,ТД Химмельтек,['Україна'],50.39303144850252,30.48187068686401,116,1,76,225,1,0,['4bf58dd8d48988d124941735'],['Office'],0
4fc3a7d0e4b08acecc400f0a,Скверик на Васильківській,"['Васильківська 45', 'Київ, 03022', 'Україна']",50.391694971616175,30.48256094648344,241,1,112,247,2,0,['4bf58dd8d48988d163941735'],['Park'],0
52248b88498e09c978fe5bae,Дворик на Васильковской,"['ул. Васильковская (ул. Ломоносова)', 'Київ', 'Україна']",50.39158534682089,30.482560364711745,148,3,39,167,2,0,['4bf58dd8d48988d162941735'],['Other Great Outdoors'],0
55916e92498eac98ed06337a,Саксон Терраса,['Україна'],50.39311579031162,30.48058228055062,353,2,155,469,7,5.9,['4bf58dd8d48988d16d941735'],['Café'],14
4c7cf44da141b1f7d56a6c79,Саксон / Saxon,"['вул. Онуфрія Трутенка, 4', 'Київ, 03022', 'Україна']",50.393332232955466,30.480912923812866,8221,57,5436,12971,237,5.8,"['4bf58dd8d48988d11f941735', '4bf58dd8d48988d120941735']","['Nightclub', 'Karaoke Bar']",531
543f7368498eff06d4a829bc,кайсарова 7/9,['Україна'],50.3983604242437,30.483794035343134,25,0,99,145,0,0,['4eb1bea83b7b6f98df247e06'],['Factory'],0
5209edd511d2d4089fb07e44,Кайсарова,['Україна'],50.39749214864457,30.48483294218697,17,0,33,51,0,0,['4eb1c1623b7b52c0e1adc2ec'],['Auto Dealership'],0
5107f670e4b0350bb0c14c50,Заправка Авиас,['Україна'],50.39918608862805,30.48313409570673,27,0,20,30,0,0,['4bf58dd8d48988d113951735'],['Gas Station'],0
52d7dd36498e0e6ddf9022ee,ViAr Auto Автосалон,"['Кайсарова 7/9', 'Київ', 'Україна']",50.398595,30.484818,9,0,20,21,1,0,['4bf58dd8d48988d1ef941735'],['Rental Car Location'],0
503b6eb7e4b0bd2ec580171e,Модна Каста,['Україна'],50.399673033978964,30.485962513128904,17,0,16,17,0,0,['5032764e91d4c4b30a586d5a'],['Campaign Office'],0
5156984ae4b0d2c6f40398a6,Sanpol.ua,"['Кайсарова 11', 'Київ', 'Україна']",50.400531635793506,30.487625341185453,19,2,66,100,0,0,['4bf58dd8d48988d124941735'],['Office'],0
55630e6e498e09ff5651709e,West Coast Junior,"['Згуровская 13', 'Київ', 'Україна']",50.40034484863281,30.482084274291992,32,0,89,248,1,0,['52f2ab2ebcbc57f1066b8b44'],['Auto Garage'],0
55291167498e090969b92e2e,ABSOLUTPLUS,"['Ул. Казачья 126', 'Київ', 'Україна']",50.3959622018331,30.48793661605897,45,1,35,83,1,0,['4f04ae1f2fb6e1c99f3db0ba'],['Car Wash'],0
55eeea56498e1f69333d447a,GreenGas,['Україна'],50.39912614636489,30.485257712994088,103,0,293,514,3,0,['4bf58dd8d48988d113951735'],['Gas Station'],0
54cfb19f498ea0f0091d7840,Avtoday,"['Амурская 4', 'Київ', 'Україна']",50.39760236788072,30.486097591280032,15,0,12,17,1,0,['52f2ab2ebcbc57f1066b8b44'],['Auto Garage'],0
581b2a1877259204e36b9488,"ТОВ ""ЄВРО-СТЕНД"" 2 корпус","['вул. Кайсарова  7В', 'Київ', 'Україна']",50.398664,30.486847,11,0,2,11,0,0,['56aa371be4b08b9a8d573517'],['Business Center'],0
575e9c6b498e95e6b7a4e565,ТОВ Євро-стенд,"['Кайсарова вулиця (7в)', 'Київ', 'Україна']",50.39912034888565,30.48668078522767,190,1,68,292,1,0,['56aa371be4b08b9a8d573517'],['Business Center'],0
52f3aaae498e1cc3de6cc372,Астек,"['Ул. Кайсарова 1', 'Київ, 03680', 'Україна']",50.397426,30.479619,9,0,6,9,1,0,['52f2ab2ebcbc57f1066b8b26'],['Fabric Shop'],0
570fb12e498e46366d809480,CreativeWeb.media,['Україна'],50.396637,30.478699,2,0,2,2,0,0,['5032764e91d4c4b30a586d5a'],['Campaign Office'],0
523b158811d2c47a29e5105c,диварос,"['Охтырская 6б', 'Київ', 'Україна']",50.398360998386536,30.47886789366056,136,0,108,306,2,0,['4bf58dd8d48988d121951735'],['Paper / Office Supplies Store'],0
522f1950498ec90ee4f26196,Европа-Сервис,['Україна'],50.397424,30.480428,29,0,21,34,2,0,['4bf58dd8d48988d124951735'],['Automotive Shop'],0
5108041be4b0d6c4fe34067a,Вулиця Кринична,"['вул. Кринична', 'Київ', 'Україна']",50.399586798672814,30.478284358978268,76,0,10,77,0,0,['4bf58dd8d48988d1f9931735'],['Road'],0
55a39199498e873decf4032c,Вулиця Паїсія Кайсарова,"['вул. Кайсарова', 'Україна']",50.398009199541434,30.481875629439955,162,0,67,222,0,0,['4bf58dd8d48988d1f9931735'],['Road'],0
53dca3f4498e2c1488a28627,Game Guardians,"['Ахтырский Проулок', 'Київ', 'Україна']",50.39808371875861,30.479248250878545,18,3,5,18,2,0,['4bf58dd8d48988d124941735'],['Office'],0
522af45d11d2d2dd9167a281,Konica Minolta,"['Смольная 9', 'Київ', 'Україна']",50.39729082135751,30.480152540781376,561,1,129,744,6,0,"['4bf58dd8d48988d124941735', '4bf58dd8d48988d171941735']","['Office', 'Event Space']",0
5613b630498ea64cbfce6145,Skywell LLC,"['Охтирський провулок, 7', 'Київ', 'Україна']",50.396143163784494,30.478122920415718,29,0,23,49,0,0,['52f2ab2ebcbc57f1066b8b36'],['IT Services'],0
57da8fa4cd10f7870c8cd6e0,Springs,"['Kaisarova vulytsya, 2', 'Київ', 'Україна']",50.397752,30.482115,7,0,1,11,0,0,['4bf58dd8d48988d124941735'],['Office'],0
510e2f29e4b07691939cfb76,Вулиця Охтирська,['Україна'],50.3986333807125,30.47878397776346,91,0,18,123,0,0,['4bf58dd8d48988d1f9931735'],['Road'],0
585d58acfd27163c525ed172,the bus,"['Okhtursky lane, 7', 'Україна']",50.396161,30.478595,1,0,1,1,0,0,['52f2ab2ebcbc57f1066b8b4f'],['Bus Stop'],0
570ba7fd498eee8953518e7b,Contentmart,"['Ахтырский переулок 7', 'Київ', 'Україна']",50.39662,30.478262,13,1,3,14,1,0,['4bf58dd8d48988d124941735'],['Office'],0
58de71060aac7577aa5c86c9,Kilimanjaro 3.22,"['Київ', 'Україна']",50.396612,30.478055,1,0,1,1,0,0,['4bf58dd8d48988d124941735'],['Office'],0
57df78ab498e065bd9197485,English lessons БЦ Виктория Форум Парк,['Україна'],50.396589,30.476741,22,0,4,24,0,0,['4bf58dd8d48988d124941735'],['Office'],0
500923f8e4b09ba49fd37c5e,ЧП Точка Опоры,"['Смольная, 9Б', 'Київ', 'Україна']",50.40578079223633,30.542125701904297,5,0,3,5,0,0,['4bf58dd8d48988d1f8941735'],['Furniture / Home Store'],0
4f04730e0aafe497fdd30874,Гюнсел Техниксервис,"['Київ', 'Україна']",50.398285763318434,30.481925360986168,241,0,56,290,1,0,['4c38df4de52ce0d596b336e1'],['Parking'],0
519cc497498ef7622782b48f,Европа-Сервіс (Автосервіс),"['Кайсарова (2)', 'Київ', 'Україна']",50.39769123935908,30.480957044947765,85,1,79,144,5,0,['52f2ab2ebcbc57f1066b8b44'],['Auto Garage'],0
50c71c8de4b0b353eb717b67,"ДП ""Алкател-Лусент""","['Смольная, 9б', 'Україна']",50.39725365763858,30.480043145911633,217,0,30,267,0,0,['4bf58dd8d48988d124941735'],['Office'],0
58f9c92deb645b5ea0b1a662,Denali 3.8,"['Київ', 'Україна']",50.396824,30.477351,1,0,1,1,0,0,['4bf58dd8d48988d124941735'],['Office'],0
54994b66498e739daa71e7e2,Fresh cafe,"['пров. Охтирський, 7', 'Україна']",50.39643200983387,30.47819270665529,76,3,12,77,2,0,"['4bf58dd8d48988d1c5941735', '4bf58dd8d48988d16d941735']","['Sandwich Place', 'Café']",0
51f9fc1c498e682090310479,Panasonic Ukraine,"['Okhtyrskyi Lane, 7', 'Київ', 'Україна']",50.395241,30.478779,169,2,31,198,5,0,['4bf58dd8d48988d124941735'],['Office'],0
588607f251666a7973c76e09,"bus stop ""Okhtyrska Street""","['Paisiia Kaisarova Street, 1', 'Київ', 'Україна']",50.397324,30.479485,8,0,6,8,0,0,['52f2ab2ebcbc57f1066b8b4f'],['Bus Stop'],0
54d3a021498efb820cd48ca1,Runway International,"['Переулок Ахтырский 7', 'Україна']",50.39639697903,30.478790936513523,520,0,90,628,1,0,['5032764e91d4c4b30a586d5a'],['Campaign Office'],0
5295ed5311d206dd5f01d08b,Синьор Макарон,['Україна'],50.39730109092584,30.48011515462857,139,2,138,356,1,0,['4bf58dd8d48988d147941735'],['Diner'],0
4f265940e4b01dc94d7cafec,"Business park ""Gloria""","['вул. Смольна, 9-9Б', 'Київ', 'Україна']",50.39727198261659,30.480073241859646,600,1,508,1416,6,0,['56aa371be4b08b9a8d573517'],['Business Center'],0
5174d753e4b0e656d550fc0b,Alcatel-Lucent,"['Smolna 9', 'Київ', 'Україна']",50.39711380004883,30.479501724243164,115,1,42,142,3,0,['4bf58dd8d48988d124941735'],['Office'],0
5629e417498e68c8d6e0d929,Smaak,['Україна'],50.3964051100834,30.4784876091997,90,5,24,99,1,5.1,['52e81612bcbc57f1066b79f4'],['Buffet'],8
569c99a3498eb8c4a3a382f4,Moka cafe,"['Okhtyrsky lane, 7', 'Київ', 'Україна']",50.39646697202282,30.478064833321067,365,4,58,457,12,8.4,['4bf58dd8d48988d1e0931735'],['Coffee Shop'],17
5458793e498e4830a3415e49,ControlPay Ukraine LLC,"['пров. Охтирський, 7', 'Київ', 'Україна']",50.39635160805856,30.4785759162277,526,1,152,803,1,0,['4bf58dd8d48988d124941735'],['Office'],0
511a4978e4b0543c9f574815,БЦ Форум Вікторія Парк / Forum Victoria Park business centre (БЦ «Форум Вікторія Парк»),"['пров. Охтирський, 7', 'Київ', 'Україна']",50.396359942396685,30.478237252002085,2747,8,910,4636,16,0,['56aa371be4b08b9a8d573517'],['Business Center'],0
51557f7be4b0d9a3f2999679,Виктория,"['вул. Васильківська, 34', 'Київ', 'Україна']",50.392877770833884,30.485488086690886,24,2,12,26,2,0,['4bf58dd8d48988d110951735'],['Salon / Barbershop'],0
52275d7e498e0d2a3963c257,"кафе-бар ""Шампиньоны""","['Амурская Площадь 2', 'Київ', 'Україна']",50.39311981201172,30.4843692779541,7,0,7,7,1,0,['4bf58dd8d48988d16d941735'],['Café'],0
51e6d1ff498ed94940c5ba73,Гольф На Теремках,['Україна'],50.39280955090331,30.48532326095033,9,0,9,9,0,0,['4bf58dd8d48988d1e6941735'],['Golf Course'],0
53960e9b498e57e1569a6b73,суп хау де амуро,['Україна'],50.39320145106879,30.48483915655569,37,0,7,43,1,0,['4bf58dd8d48988d123941735'],['Wine Bar'],0
5009473ce4b0bab2558a4acb,Інститут Водних Проблем І Меліорації,['Україна'],50.392791145608314,30.485178236994273,21,0,15,21,0,0,['4bf58dd8d48988d1ae941735'],['University'],0
54a5b4c3498ed3973d0dcc2c,Home♥♡★☆,['Україна'],50.391319701766015,30.483191967465604,104,0,3,110,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
5500a0dc498e26d3a6e3aac0,Pin Kod - квест-кімната,"['улица Волошская 55/57', 'Київ', 'Україна']",50.47244000300666,30.510427951812744,77,1,146,166,12,7.4,['4bf58dd8d48988d1f1931735'],['General Entertainment'],15
548ae090498e93e9c0aa12d4,трансперсональна культурологія,['Україна'],50.392535,30.483246,2,0,2,2,0,0,['507c8c4091d498d9fc8c67a9'],['Public Art'],0
531080c6498ed0b3420b2fcf,CFA Challenge Final,['Україна'],50.39272,30.48359,6,0,6,6,0,0,['4bf58dd8d48988d197941735'],['College Administrative Building'],0
5587d8db498e79dec2e7483c,Кабінет Рожка О.Д.,['Україна'],50.39268762439718,30.484328386345922,8,0,1,8,0,0,['4bf58dd8d48988d1af941735'],['College Auditorium'],0
5367544a498ec15668500fce,Gigatrans,"['вул. Васильківська, 37', 'Київ, 03022', 'Україна']",50.391431685984486,30.484743947395888,17,0,15,28,0,0,"['4bf58dd8d48988d124941735', '52f2ab2ebcbc57f1066b8b36']","['Office', 'IT Services']",0
533bcc58498e676f16b0081d,507,"['Васильковская 90 А', 'Київ', 'Україна']",50.39266586303711,30.48355484008789,13,0,7,13,0,0,['4bf58dd8d48988d1af941735'],['College Auditorium'],0
5322b22a498e9e3b32c8af7a,Кафе в ІПО,['Україна'],50.39272051518839,30.483477395476303,83,1,14,84,0,0,['4bf58dd8d48988d1a1941735'],['College Cafeteria'],0
5325efcf498ec04630672dbe,"Арт-студия ""Карандаш""","['Васильківська, 37', 'Київ', 'Україна']",50.391899790875215,30.484712995999736,32,0,11,32,1,0,['4bf58dd8d48988d199941735'],['College Arts Building'],0
565ea905498e7ba1940e143d,КиївХліб,"['Амурська пл.', 'Україна']",50.39218382456552,30.4846001151454,20,0,9,24,4,0,['4bf58dd8d48988d16a941735'],['Bakery'],0
56334cd4498e4d1cc6936306,Mareven Food Ukraine,"['м. Київ, вул. Васильківська, 34', 'Україна']",50.39323228979204,30.484674046782075,64,0,4,72,0,0,['5032764e91d4c4b30a586d5a'],['Campaign Office'],0
56276899498e66b48b79ac8b,Квіткова Лавка,['Україна'],50.393032,30.485299,4,1,4,4,1,0,['4bf58dd8d48988d11b951735'],['Flower Shop'],0
51dbcbe7498e1285a695638c,Институт водных ресурсов и мелиорации,['Україна'],50.39189551338369,30.484677207795535,186,0,115,310,0,0,['4bf58dd8d48988d197941735'],['College Administrative Building'],0
56d1b99f498eec17ae1104a8,Дружні Кава,['Україна'],50.393055,30.485155,1,0,1,1,0,0,['4bf58dd8d48988d1e0931735'],['Coffee Shop'],0
513f031be4b0f9055d132383,Авто Кава,['Україна'],50.393042,30.485466,9,0,5,9,0,0,['4f2a23984b9023bd5841ed2c'],['Moving Target'],0
526d0db711d2b17293483410,Медос Медицинский центр,['Україна'],50.39250834286308,30.484988083678832,151,2,40,177,1,0,['4bf58dd8d48988d196941735'],['Hospital'],0
51b0286c498effcddebbd578,Інститут високих технологій КНУ ім. Тараса Шевченка,"['вул. Васильківська, 36 (вул. Трутенка)', 'Київ, 03022', 'Україна']",50.39227083917887,30.483924843019334,316,1,56,364,2,0,"['4bf58dd8d48988d19f941735', '4bf58dd8d48988d19b941735', '4bf58dd8d48988d1ae941735']","['College Technology Building', 'College Science Building', 'University']",0
56bf7482cd10ca8b7ae3a55d,Big Burg,"['пл. Амурская', 'Київ', 'Україна']",50.393031,30.484929,23,1,14,23,1,0,['56aa371be4b08b9a8d57350b'],['Food Stand'],0
52b18e21498efe0064e5db4b,Аптека Максимум,"['Ул. Васильковская, 38', 'Україна']",50.39104950781166,30.48322891290522,28,0,13,29,1,0,['4bf58dd8d48988d10f951735'],['Pharmacy'],0
56fd798acd105c64cdf3d483,Grill Food,"['Васильківська, 34', 'Україна']",50.393046571646174,30.48441306356281,18,2,6,19,2,0,['4bf58dd8d48988d1df931735'],['BBQ Joint'],0
558cf1d2498e11fe512713bc,Кава на Васильківській,['Україна'],50.39279088735744,30.484856299020805,27,1,11,27,1,0,['4bf58dd8d48988d1e0931735'],['Coffee Shop'],0
50879181e4b0835852beaf1b,Ощадбанк,"['вул. Васильківська, 38', 'Київ, 03022', 'Україна']",50.39164106731883,30.483359098434445,125,2,102,170,0,0,['4bf58dd8d48988d10a951735'],['Bank'],0
517a529f498e8b833638eb9b,Fast Track Club,"['улица Васильковская, 37', 'Україна']",50.39207503569515,30.48450918877228,103,1,20,127,2,0,['4bf58dd8d48988d130941735'],['Building'],0
4f6052afe4b071906c18c9fd,Укрпошта 03022,"['вул. Васильківська, 38', 'Київ, 03022', 'Україна']",50.39146626227522,30.483576290489523,316,2,139,383,1,0,['4bf58dd8d48988d172941735'],['Post Office'],0
4f5df273e4b026f4c7937865,ПриватБанк,"['вул. Васильківська, 38', 'Київ', 'Україна']",50.39145188188038,30.48363781717558,1047,17,1394,2919,17,5.2,"['4bf58dd8d48988d10a951735', '4bf58dd8d48988d130941735']","['Bank', 'Building']",52
4fb28492e4b03516ff67c1bf,УНИСЕРВ,"['вул. Васильківська, 36', 'Київ, 03068', 'Україна']",50.39250413451695,30.484659902626596,363,5,119,453,5,0,['52e81612bcbc57f1066b7a42'],['Driving School'],0
55a65d51498e36fdf61b44c4,Coffee 13,"['Васильковская 34', 'Україна']",50.39306742166048,30.48532968960535,647,3,180,813,16,7.4,['4bf58dd8d48988d1e0931735'],['Coffee Shop'],22
58ce9a4744587f4e793e72b1,Кофелечебница,"['Київ', 'Україна']",50.39307,30.484789,9,0,9,9,0,0,['4bf58dd8d48988d1e0931735'],['Coffee Shop'],0
583423723bd4ab4dfce29dd9,Dolce coffee,"['Метро Васильковская', 'Україна']",50.392995,30.484788,70,1,66,119,1,0,['4bf58dd8d48988d1e0931735'],['Coffee Shop'],0
4d847309d5fab60c49ace19b,Інститут післядипломної освіти КНУ ім. Т. Шевченка,"['вул. Василькiвська, 36', 'Київ', 'Україна']",50.39241911360251,30.483498573303223,5264,11,2414,8652,37,0,['4bf58dd8d48988d198941735'],['College Academic Building'],0
4c497add6f1420a15d5fa855,Суп Хауз,"['вул. Васильківська, 34 (Амурська пл.)', 'Київ', 'Україна']",50.3929044104668,30.48503537878401,2023,44,1105,2947,44,0,['4bf58dd8d48988d128941735'],['Cafeteria'],0
