0,0.865647371255684,0.4531063438267016,0.002251269053409365,0,0,0,0.9851237871553223,0.7821395557892634,0.3662402013296056,0.059291549197513026,0,0,0,0.9387449942840689,0.7847464684235818,0.4594438627490128,0.0877189450875583,0,0,0,0.8093048951050706,0.7295449936988863,0.4667375009320316,0.19539011709684495,0,0,0,0.7287161051304899,0.5602409307038245,0.3287028953026038,0.056553493262442446,0,0,0,0.3648540428156357,0.3305902695199645,0.09627090539222802,0,0,0,0,0.17833817681570088,0.1281380317934576,0.022270531267060256,0,0,0,0,0.08816541748646586,0.013584508836134703,0,0,0,0,0
0.865647371255684,0,0.9091443891281199,0.42017747015523865,0.007205022749399998,0,0,0.8543307755187591,0.9911858666844724,0.8144080177644006,0.5256563962379706,0.015401142595020376,0,0,0.8137402202843169,0.9533034335927474,0.8682315974457524,0.5473658944578575,0.049231475578165776,0,0,0.6889259072563461,0.8837369543523607,0.8334053179853202,0.6500541608491176,0.02409614771119508,0,0,0.6173576369411756,0.721342307504688,0.6829035900520711,0.4337018877648684,0,0,0,0.27916617301217284,0.4861614381750154,0.38925232799857523,0.11876737857554169,0,0,0,0.11853135244886619,0.2536120968797866,0.21975016004673384,0.06011047090312432,0,0,0,0.007912823758056598,0.09245291630344812,0.04455220224375252,0.0010140741379493473,0,0,0
0.4531063438267016,0.9091443891281199,0,0.8867776957993756,0.47532250623118777,0.03672702255981551,0,0.41369482454832623,0.8672409333404499,0.9987189577468047,0.8718991053542702,0.4287570659071996,0.08055842572209612,0,0.2764377813806806,0.713776722643266,0.9555052131181393,0.8737932053827865,0.37820795945377944,0.0025361499491444563,0,0.21592937161902653,0.6790219563926256,0.9157007544395099,0.918049884936665,0.3005473096123108,0.005389917912544922,0,0.20920304920514882,0.49579631544508085,0.7617390356978448,0.7234630907327781,0.18955480225802432,7.879658508519494e-05,0,0.0859177460852845,0.22039617175261192,0.3993675708103634,0.28489509513491357,0.0841223151358619,0,0,0.014272445926763222,0.13210113029397155,0.22055344183065523,0.20405933645684013,0.0038318880254022063,0,0,0,0.05242583046203814,0.10359976466330842,0.046089248685168026,0,0,0
0.002251269053409365,0.42017747015523865,0.8867776957993756,0,0.8555436402740032,0.37151721317805697,0.036484170337292766,0.003837537096508246,0.3346254361311286,0.8257239145532949,1.0,0.7703911540449783,0.57277421696024,0.05982897697955682,0.010293746683357972,0.3602456347743746,0.8510060175444425,0.9896182713197157,0.8357783636971579,0.39723255181483236,0.04481416436962926,2.6703435465440347e-05,0.34737184790339104,0.8198988956993791,0.9899953806199048,0.7308315442425181,0.36264334149573724,0,0.000948195770352556,0.2200861046412698,0.6646296406829801,0.8553374231995777,0.434488609316581,0.2771403462970979,0,0,0.07462917811528215,0.35516993526972684,0.4779932376831207,0.2525831886962996,0.09232360123913814,0,0,0.0014854945903536288,0.19125121986957025,0.342685729212091,0.11752458526027684,0.011944287695427026,0,0,0,0.015273698678237945,0.14605328377708982,0.039255305374572225,0,0
0,0.007205022749399998,0.47532250623118777,0.8555436402740032,0,0.8376744741592033,0.4180353012967996,0,0.006776527446264704,0.31460051256947485,0.913985407186552,0.9888774679319758,0.9475306536926545,0.5230906395790231,0,0.017924953285570533,0.4740686553571657,0.9026033026225024,0.9713514362788441,0.8260218345728074,0.47364369462621075,0,0.019259730148192523,0.4771433948134067,0.9318724470232578,0.8806287379007001,0.7546127906373354,0.2618883553299231,0,0.0001071374480175164,0.339556670060752,0.7537921810542332,0.5704258765238042,0.631678816497248,0.1591595673743374,0,0,0.10942518166659075,0.3799440597595748,0.37464268102835646,0.3763588361641381,0.02610542120656797,0,0,0.02920149794698385,0.26060091947480013,0.23420111884230949,0.18823425593738852,0.001850002732402512,0,0,0,0.09509705070220191,0.061851646014456724,0.06697822359660058,0
0,0,0.03672702255981551,0.37151721317805697,0.8376744741592033,0,0.8833386668269423,0,0,0.0034211807247581404,0.506956391761876,0.807657474022891,1.0,0.9108145117582908,0,0,0.05034760031724216,0.533742631054618,0.8425351141961425,0.9560717542474028,0.8517252833402377,0,0,0.0680491276397492,0.6422574068915664,0.7387521180524211,0.881312599567176,0.6132796785708529,0,0,0.018306495269766233,0.42310440785270376,0.3913181139297229,0.7543932303121011,0.449224844396661,0,0,0,0.10296078357311435,0.2133940911169973,0.4858250150875638,0.2724292804102059,0,0,0,0.05107786113205056,0.13330943353547567,0.26893308700106305,0.13669361075193803,0,0,0,2.8619417767026253e-05,0.030439757950250786,0.11784070808404269,0.03862181086199755
0,0,0,0.036484170337292766,0.4180353012967996,0.8833386668269423,0,0,0,0,0.09885895199951998,0.4397962893696467,0.963944996537667,1.0,0,0,0,0.12665671925282282,0.49972656466572113,0.8551093128261307,0.9707541869685805,0,0,0,0.23662417625292906,0.41338125901382305,0.7820445421906482,0.800162357079264,0,0,0,0.0849017022605559,0.16146912911322353,0.6586386587736578,0.6261682228472952,0,0,0,0,0.06701541279855561,0.40618299528665214,0.3791676758421922,0,0,0,0,0.017573810001945894,0.2130831795464429,0.13392717383010935,0,0,0,0,0,0.08403848049145564,0.03399185828866001
0.9851237871553223,0.8543307755187591,0.41369482454832623,0.003837537096508246,0,0,0,0,0.8465394357024246,0.4142435975254797,0.05988029527850545,0,0,0,0.9936918566111591,0.8458656917523965,0.5064775586580113,0.10888527501136037,0,0,0,0.9231214115594829,0.8321292304557395,0.5495317280063174,0.2483996605655529,0,0,0,0.8725384987549744,0.7026216995092907,0.436545735029868,0.10624953770731871,0,0,0,0.6021244408129001,0.48932527450372987,0.18916447732044034,0,0,0,0,0.40185217687297037,0.2603695383398409,0.09323867075929718,0,0,0,0,0.2729629390563052,0.12105957779409587,2.858938868636603e-06,0,0,0,0
0.7821395557892634,0.9911858666844724,0.8672409333404499,0.3346254361311286,0.006776527446264704,0,0,0.8465394357024246,0,0.8436855300425553,0.5227452567571251,0.0033027447518981967,0,0,0.8627490855832584,0.9964241684551427,0.9158196897415158,0.5879200324135818,0.057899604561862716,0,0,0.7802694168998288,0.9681948995055415,0.9125833678293716,0.7223433297423082,0.04183725022982984,0,0,0.7465778872661787,0.8583450048048966,0.8065593305366162,0.5376682177082801,0,0,0,0.414662468983366,0.6531022545565408,0.5398561031003198,0.20669413422276509,0,0,0,0.24559886730824185,0.41179698819817906,0.3715607945569957,0.1488107830503665,0,0,0,0.15788588167403858,0.20238896944531806,0.1295326084053652,0.03890307741922413,0,0,0
0.3662402013296056,0.8144080177644006,0.9987189577468047,0.8257239145532949,0.31460051256947485,0.0034211807247581404,0,0.4142435975254797,0.8436855300425553,0,0.9327081042099644,0.39334642629227506,0.12410681412771155,0,0.44664496464445635,0.8730789002148421,1.0,0.9517061391960762,0.510489358801324,0.046941745935958686,0,0.3786670771568385,0.8505215624083835,0.995777172240279,0.982843364452668,0.46013394315280826,0.05283617994043445,0,0.381824919535832,0.7278319536061589,0.9269334974049697,0.8738582769081449,0.20081589641357034,0.03477366279912491,0,0.10913035926680563,0.5288941088408664,0.6923744811503334,0.5563181063039156,0.11445962014338561,0,0,0.029388326279989975,0.3154148828380969,0.5064249121179997,0.44155281075983316,0.06512846226616893,0,0,0.0025628668400544674,0.14645350183740974,0.24499125341985678,0.2476324483629715,0.0020463690266660554,0,0
