id,name,formattedAddress,lat,lng,checkinsCount,tipCount,usersCount,visitsCount,likesCount,rating,categories_ids,categories_names,ratingSignals
5708b9ea498e071a475d60f8,щедре село,"['О. Пчілки 2', 'Київ', 'Україна']",50.41575525147989,30.62747359117251,36,0,12,36,1,0,['4bf58dd8d48988d118951735'],['Grocery Store'],0
52a2245811d23999847afa09,АРТ-пивная Аквариум,"['прт. П.Григоренка, 1-б (ул. Е.Пчилки)', 'Київ, 02068', 'Україна']",50.415392048385876,30.627877432980135,769,11,234,1082,9,6.0,"['5370f356bcbc57f1066c94c2', '4bf58dd8d48988d118941735']","['Beer Store', 'Dive Bar']",18
58f62aeb419a9e48f4f32e81,Продукты + кондитерка на Пчелки 2,"['Київ', 'Україна']",50.415718,30.627083,3,0,2,3,0,0,['4d954b0ea243a5684a65b473'],['Convenience Store'],0
5134c889e4b021ede3e91dd3,Вулиця Олени Пчілки,"['вул. Олени Пчілки', 'Київ', 'Україна']",50.4155948208455,30.627523905593524,637,0,39,650,0,0,['4bf58dd8d48988d1f9931735'],['Road'],0
51793105e4b0431519e47cf4,Англ Мов,['Україна'],50.414706,30.625889,4,0,3,8,0,0,['4bf58dd8d48988d1a0941735'],['College Classroom'],0
57d0938f498e6f6d679789a1,Avto Parking PZNK,"['Petra Hryhorenka prospekt', 'Київ', 'Україна']",50.414642,30.625728,7,0,1,7,0,0,['4c38df4de52ce0d596b336e1'],['Parking'],0
54ff0a77498e6db62b4db68c,Англ🇬🇧📝,['Україна'],50.41551816912289,30.62638655264563,6,0,1,7,0,0,['4bf58dd8d48988d130941735'],['Building'],0
553b5d0a498e6d2422ffee5d,A&A,['Україна'],50.41521120474598,30.6259746659091,3,0,1,3,0,0,['4bf58dd8d48988d1e7941735'],['Playground'],0
5311000d498e051287e28def,Фезаліс,['Україна'],50.41534686868326,30.626369302880352,4,0,2,4,1,0,['4bf58dd8d48988d16d941735'],['Café'],0
541ec319498ea1eb4f6bd2f1,AquaPro. Водв питна.,"['Ул.Елены Пчелки 2 (Григоренко)', 'Київ', 'Україна']",50.41586685180664,30.626258850097656,7,0,6,12,0,0,['4bf58dd8d48988d130941735'],['Building'],0
55a1566a498e4cf0420d9219,На базе у Боди 🌃,"['Григоренко 1/7', 'Україна']",50.415082,30.625912,2,0,2,2,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
50cdb9a1e4b082175beedf0a,Стоматологія,"['Олени Пчілки, 2', 'Київ', 'Україна']",50.41546269787285,30.62616165266395,36,1,17,42,0,0,['4bf58dd8d48988d178941735'],"[""Dentist's Office""]",0
51a4fbc6498e0fd364101084,ProfiDent,['Україна'],50.415215758043125,30.625554078439144,17,0,9,19,0,0,['4bf58dd8d48988d178941735'],"[""Dentist's Office""]",0
532ec5d9498e4b750367a064,кофе и Барни,['Україна'],50.41525576102077,30.626655307531735,14,0,6,14,0,0,['4bf58dd8d48988d160941735'],['Hot Spring'],0
53fb30e9498ec603301c1776,san francisco,['Україна'],50.41501762584186,30.62617254381458,35,0,4,38,0,0,['52f2ab2ebcbc57f1066b8b55'],['Trailer Park'],0
4e85a653b803a5a7949f80a1,LadyArt,"['Ул. Елены Пчилкы, 2', 'Київ', 'Україна']",50.415803098738785,30.62631739325239,128,3,40,136,3,5.6,['4bf58dd8d48988d110951735'],['Salon / Barbershop'],10
531f1987498ef21f704044f0,Smart fix,['Україна'],50.4155015386641,30.6258056871593,5,0,4,5,0,0,[],[],0
4fbd4c04e4b02cd43d0a709c,Пчілки 2,['Україна'],50.415809307227356,30.627177244772025,2398,7,1183,4030,12,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
552699a1498eaf554721d9bf,Магазин Пчёлка,"['Пчелки 2 (Григоренка- Пчелки)', 'Киев', 'Україна']",50.415353124026424,30.627612214749615,314,2,80,392,4,0,['4d954b0ea243a5684a65b473'],['Convenience Store'],0
4fe8c7fce4b098f61fd21356,Пчёлка,"['вул. О. Пчілки, 2', 'Київ', 'Україна']",50.41521992920804,30.62620058526866,20,0,15,23,1,0,"['4bf58dd8d48988d146941735', '4bf58dd8d48988d1f9941735']","['Deli / Bodega', 'Food & Drink Shop']",0
5492c5a9498e6e808195cac7,Корзинка с хлебом / Korzinka S Khlebom,"['вул. Олени Пчілки 2', 'Київ, 02081', 'Україна']",50.41584001525166,30.62601753067595,352,6,211,574,18,7.5,"['4bf58dd8d48988d16a941735', '4bf58dd8d48988d1ca941735']","['Bakery', 'Pizza Place']",28
561935b0498e2a8bbaeae2a4,Фруктовая аллея,"['Григоренко 1/7', 'Київ', 'Україна']",50.41305625038143,30.62490166865441,214,0,89,306,3,0,['4bf58dd8d48988d1e5941735'],['Dog Run'],0
51fc01f2498e928bee16105f,@дома на Григоренко 3а,['Україна'],50.4140914399565,30.627012717013404,15,0,1,15,1,0,"['4d954b06a243a5684965b473', '4bf58dd8d48988d103941735']","['Residential Building (Apartment / Condo)', 'Home (private)']",0
515889e8e4b038a1a01457b7,эмиль войцих,['Україна'],50.41389465332031,30.626989364624023,1,0,1,1,1,0,['4f2a210c4b9023bd5841ed28'],['Housing Development'],0
51c57fde498ea39921172656,Ananas home,['Україна'],50.413837,30.627522,1,0,1,1,0,0,"['4d954b06a243a5684965b473', '4bf58dd8d48988d103941735']","['Residential Building (Apartment / Condo)', 'Home (private)']",0
543005bc498e62837fc3d312,У Колянчика,['Україна'],50.41440963745117,30.62752914428711,9,0,1,10,0,0,['4bf58dd8d48988d131941735'],['Spiritual Center'],0
51cdc652498e428be7b897ad,Дом Алины,"['Просп. Петра Грикоренко 3-А', 'Україна']",50.41383145729801,30.627245764494425,7,0,4,7,0,0,"['4d954b06a243a5684965b473', '4bf58dd8d48988d103941735']","['Residential Building (Apartment / Condo)', 'Home (private)']",0
50e20521e4b0c73e7e527213,Дашка Хата Йоу,"['Григоренко 3-А', 'Україна']",50.413386,30.627523,5,0,2,5,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
4fdac8efe4b0e74c37840f10,Коммунальный магазин,['Україна'],50.413817,30.626874,2,0,2,2,0,0,['4bf58dd8d48988d1f9941735'],['Food & Drink Shop'],0
4fbfcd49e4b08585ff99f67c,Oxana house,"['Григоренко 1а', 'Україна']",50.414237,30.627421,2,0,1,2,0,0,"['4d954b06a243a5684965b473', '4bf58dd8d48988d103941735']","['Residential Building (Apartment / Condo)', 'Home (private)']",0
56b9df63498ee1345f207820,Кирюха татуировщик,"['Петра Григоренко 1а', 'Україна']",50.414421,30.627586,7,0,3,7,0,0,['4f2a210c4b9023bd5841ed28'],['Housing Development'],0
53bc378e498e551fced97a94,май лав хата💭💗💞💖,['Україна'],50.413608325566884,30.627242531680007,6,0,1,6,0,0,['4f2a210c4b9023bd5841ed28'],['Housing Development'],0
519e2765498e0bb2bb8b23f3,Natsu's Home,['Україна'],50.414564,30.627269,25,0,1,25,0,0,"['4d954b06a243a5684965b473', '4bf58dd8d48988d103941735']","['Residential Building (Apartment / Condo)', 'Home (private)']",0
4df5637eb0fb807158c8f164,Круглосуточный ларек,['Україна'],50.41509536687937,30.62739128579134,112,2,53,113,1,0,['4bf58dd8d48988d186941735'],['Liquor Store'],0
57262c72498e8f4ce483aa67,Площадка возле нашего дома,"['Петра Григоренка 1', 'Україна']",50.414562,30.627022,3,0,1,3,0,0,['4bf58dd8d48988d1e7941735'],['Playground'],0
52c8a58d11d217c0c0944ba7,Romashko World,"['Пр. П.Григоренко', 'Київ', 'Україна']",50.41358264927463,30.627938126942617,26,0,2,26,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
575db0e0498eb80b3a826cff,LOVE apartments,"['пр-кт П. Григоренко, 5', 'Київ', 'Україна']",50.413772,30.627268,26,0,37,81,1,0,['4bf58dd8d48988d1e2931735'],['Art Gallery'],0
557edff7498e133c322d0b7b,Ремонт одежды,"['Григоренко 3', 'Київ', 'Україна']",50.413587,30.627463,2,0,2,2,0,0,['5032781d91d4c4b30a586d5b'],['Tailor Shop'],0
523d5bbc11d281cb1e3cc7cb,Тату Мастер,['Україна'],50.414597,30.627635,3,0,3,4,0,0,['4bf58dd8d48988d131941735'],['Spiritual Center'],0
5314c2fa498e1b82f654de49,ларьок што біля нас,"['Григоренка', 'Україна']",50.41456194341062,30.627846719780113,385,3,162,612,5,7.1,['4bf58dd8d48988d1ff941735'],['Miscellaneous Shop'],9
4f789cc3e4b0a84b150c805d,Григоренка 3-А,"['просп. Григоренка, 3-А', 'Київ, 02068', 'Україна']",50.41360627837151,30.627231100922042,558,0,188,735,1,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
563a24dccd100f2dd37e9b81,Sweet home🎀,"['Київ', 'Україна']",50.41461934025596,30.62707362641609,303,0,2,303,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
550a7856498e7baec3d959e7,Спорт-майданчик,"['Григоренка', 'Київ', 'Україна']",50.414339,30.627684,1,0,1,1,0,0,[],[],0
5022b2c1e4b07996101f768f,"Гастрономчик ""Пчилка""","['Пчилки, 2', 'Київ', 'Україна']",50.415503952286265,30.6251724214873,250,3,68,266,6,5.8,['4bf58dd8d48988d118951735'],['Grocery Store'],10
554352da498e085d88ae81ac,Пикничек,['Україна'],50.413819,30.624245,3,0,2,3,0,0,['4bf58dd8d48988d1f6931735'],['General Travel'],0
51716d43e4b0c527e1931730,"Кафе ""Georgians on the swamp""",['Україна'],50.41554486185188,30.624884416321144,11,1,5,11,0,0,['4bf58dd8d48988d16d941735'],['Café'],0
5086f365e4b0f0026ebbf3c0,NN's House,['Україна'],50.414687948935004,30.625324636219368,2,0,1,2,0,0,"['4f2a210c4b9023bd5841ed28', '4bf58dd8d48988d103941735']","['Housing Development', 'Home (private)']",0
5324a9bc498eb256532d42ea,стоянка што біля нас,"['просп. Григоренко', 'Київ', 'Україна']",50.415189875886306,30.62474413660099,15,0,11,15,0,0,['4c38df4de52ce0d596b336e1'],['Parking'],0
5270c86c11d2f9d2f8bc707e,Ania Vorona's Hause 🏡,['Україна'],50.41555734941194,30.625101761994486,7,0,2,7,0,0,"['4d954b06a243a5684965b473', '4bf58dd8d48988d103941735']","['Residential Building (Apartment / Condo)', 'Home (private)']",0
53ef5f86498eaaac4816376b,Стоматолог Віктор Палич,"['Олени Пчілки 5', 'Україна']",50.41364669799805,30.625030517578125,1,0,1,1,0,0,['4bf58dd8d48988d178941735'],"[""Dentist's Office""]",0
4ec51418cc21a13072fd07d0,МД Клиник,"['Олени Пчілки, 3', 'Україна']",50.415345663414186,30.625492069831314,20,0,13,20,1,0,['4bf58dd8d48988d177941735'],"[""Doctor's Office""]",0
574bef36498e06bb52e1394e,Fairmont Grand Hotel Kyiv,['Україна'],50.414726,30.623356,1,0,1,1,0,0,['4f4530a74b9074f6e4fb0100'],['Boarding House'],0
55256640498eb6c3bee3eae9,Кафе Мята,['Україна'],50.415172989402514,30.625225697542188,21,0,16,21,1,0,['4bf58dd8d48988d16d941735'],['Café'],0
518e1faa498efa16069005e8,Кафешка У Болотца,['Україна'],50.413994,30.624046,212,3,119,271,8,6.4,['4bf58dd8d48988d1df931735'],['BBQ Joint'],14
54dcf5ed498efe44660ace92,Шашлычная 💯,['Україна'],50.41399818419666,30.62392969729663,21,0,16,22,1,0,['4bf58dd8d48988d1df931735'],['BBQ Joint'],0
58c7ddb0951e7d768e088e5e,"Кофейня на остановке ""Ул. Елены Пчелки""","['Київ', 'Україна']",50.415337,30.625206,2,0,2,2,0,0,['4bf58dd8d48988d1e0931735'],['Coffee Shop'],0
532c9ea8498ed9242ec941bc,Кораблик,"['Київ', 'Україна']",50.414124344176564,30.623971264966368,49,1,47,64,4,0,['4bf58dd8d48988d16d941735'],['Café'],0
56102add498eed6103ae0d29,ПродуктОК,"['Пчёлки 2', 'Київ', 'Україна']",50.415644054980916,30.62490508945527,82,0,29,98,3,0,['4bf58dd8d48988d1f9941735'],['Food & Drink Shop'],0
4ed0b87a9a52262b831c506c,Гармония Здоровья,"['Олени Пчілки,  2', 'Київ', 'Україна']",50.41591633173528,30.625357962417656,1659,15,2219,6538,17,0,['4bf58dd8d48988d104941735'],['Medical Center'],0
4fa54103e4b0cfe54cc64903,Зупинка Олени Пчілки,"['просп. Петра Григоренка (вул. Олени Пчілки)', 'Київ', 'Україна']",50.41508646175115,30.625271441100207,1155,4,1502,4207,5,6.5,['52f2ab2ebcbc57f1066b8b4f'],['Bus Stop'],9
51011c4ae4b051e66e4e003e,Дарниця,"['Київ', 'Україна']",50.414999976812176,30.624540331346623,29814,18,9511,32632,113,0,['4f2a25ac4b909258e854f55f'],['Neighborhood'],0
57e15fd4498ec3653ca0d485,Массажный Кабинет Михаила Пицура,"['проспект Петра Григоренка, 9', 'Київ', 'Україна']",50.41174,30.628067,4,0,4,8,0,0,['52f2ab2ebcbc57f1066b8b3c'],['Massage Studio'],0
5529ff54498eff52cf5f2fea,Храм Богоявления и Жен-Мироносиц,"['Григоренко', 'Україна']",50.413183,30.627991,5,0,5,5,0,0,['4bf58dd8d48988d132941735'],['Church'],0
54a8d260498ec12f9de169a0,Укромный уголок,"['Проспект Петра Григоренко', 'Киев', 'Україна']",50.411092,30.625538,22,0,1,24,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
5732dcd9498e125a2c1d3523,у Валюшки,['Україна'],50.411638,30.62728,1,0,1,1,1,0,['4bf58dd8d48988d110951735'],['Salon / Barbershop'],0
53e89b87498e9457b7269cf8,Appartment Sv🌺,['Україна'],50.41304928915315,30.626526176272257,16,0,3,23,0,0,"['4bf58dd8d48988d121941735', '4bf58dd8d48988d103941735']","['Lounge', 'Home (private)']",0
514d83efe4b0c56a306dd832,Остановка Григоренка,['Україна'],50.411608093484,30.627372988819882,279,1,62,293,2,0,['4bf58dd8d48988d12b951735'],['Bus Line'],0
4f3de885e4b0fd869c98567e,Остановка,['Україна'],50.41222224780885,30.626359839876436,65,0,28,65,0,0,['4bf58dd8d48988d12b951735'],['Bus Line'],0
5410251a498e1f8dbfac23cd,кабінет хімії,"['Драгоманова 10в', 'Україна']",50.41154098510742,30.62779998779297,1,0,1,1,0,0,['4bf58dd8d48988d1af941735'],['College Auditorium'],0
51320c0be4b0c827f243a730,Парковка/мойка,"['Григоренка 5', 'Україна']",50.41224373618205,30.627741206735223,4,0,5,5,0,0,['4c38df4de52ce0d596b336e1'],['Parking'],0
53bd802f498e942489821ccc,стадион Славянка,['Україна'],50.41172966691349,30.626817952119087,34,0,9,34,0,0,['52e81612bcbc57f1066b7a2b'],['Badminton Court'],0
4fcb77e2e4b0ac2447af70ce,Pznk sb spot,['Україна'],50.41180448472023,30.6258980576324,14,0,5,14,0,0,['4bf58dd8d48988d167941735'],['Skate Park'],0
51b9d3d4498ef440a2a49a1d,NIKITINAS HOME,"['Григоренко 14', 'Київ', 'Україна']",50.412368,30.625525,1,0,1,1,0,0,"['4d954b06a243a5684965b473', '4bf58dd8d48988d103941735']","['Residential Building (Apartment / Condo)', 'Home (private)']",0
534a38d3498e3e1f0ce23a8e,Vault # 1,['Україна'],50.41223616684421,30.6270365111892,489,0,194,753,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
508125efe4b03eedbd37e935,Стройка на Григоренко,['Україна'],50.413281478504054,30.627557668898472,13,0,7,13,0,0,['4bf58dd8d48988d130941735'],['Building'],0
517a6a86e4b054f80f724727,rokko,['Україна'],50.41190965878578,30.62680105370871,11,0,2,11,0,0,['4bf58dd8d48988d1f4941735'],['Design Studio'],0
5287dea311d2b5e9d082257f,Keam's Headquarters,['Україна'],50.412945487797074,30.62758584137546,57,0,2,58,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
55100f82498ecc238459b4a2,В Гостях у черепашки,"['пр-т П. Григоренка 5', 'Київ', 'Україна']",50.41330473896127,30.626031506663438,5,0,16,21,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
51fe5f60498e17b7fb747fab,"""Azure"" Ногтевой сервис","['вул. Петра Григоренко, 16 (вул. А. Ахматової)', 'Київ', 'Україна']",50.4120749977394,30.625602438863517,30,2,17,34,0,0,['4f04aa0c2fb6e1c99f3db0b8'],['Nail Salon'],0
53fc4daa498e3277ac6cfbcc,"Eight pads, Two tails",['Україна'],50.411071,30.625714,82,0,5,89,1,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
54638ea3498eb987b7603154,у парикмахера Юльчика 👍💇,"['Петра Григоренка 9', 'Україна']",50.4113102573178,30.626949629459304,5,0,1,5,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
55b63ae3498e8431c4ff71a0,Solomia house,"['п-т Петра Григоренка,12', 'Київ', 'Україна']",50.41181620373837,30.62651331446828,1,0,1,1,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
504506ffe4b00cac6efdc230,Bublik's Home),['Україна'],50.41229248046875,30.626535415649414,1,0,1,1,0,0,"['4f2a210c4b9023bd5841ed28', '4bf58dd8d48988d103941735']","['Housing Development', 'Home (private)']",0
56508cd2498e375eada8a354,Шугаринг от Викуси💁,"['Григоренко, 5', 'Україна']",50.413287,30.626488,4,1,1,4,0,0,['52f2ab2ebcbc57f1066b8b3c'],['Massage Studio'],0
51d96fd5498e36926fc3d4f2,fissman,['Україна'],50.41315681331528,30.62751452699498,4,0,4,4,0,0,['4bf58dd8d48988d1ff941735'],['Miscellaneous Shop'],0
5172d507498e4035aef387af,Имидж,['Україна'],50.41184616088867,30.626659393310547,2,0,2,2,0,0,['4bf58dd8d48988d110951735'],['Salon / Barbershop'],0
51ba1c31498edeff1f03b46e,У Светочки,['Україна'],50.41191674769881,30.626951267674027,53,0,6,53,1,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
5247938511d2493400f439c3,Olinevich in Da House,['Україна'],50.413296,30.627409,1,0,1,1,0,0,"['4bf58dd8d48988d1d8941735', '4bf58dd8d48988d103941735']","['Gay Bar', 'Home (private)']",0
514d958ae4b01766008c6827,Григоренко 14,['Україна'],50.41198546985491,30.625576479791125,39,0,14,42,1,0,['4f04aa0c2fb6e1c99f3db0b8'],['Nail Salon'],0
50bb5b4be4b046562a6ce4a1,У Тортика дома)),"['Анны Ахматовой 35', 'Київ', 'Україна']",50.411737589929096,30.626668876774524,2,0,1,2,1,0,"['4d954b06a243a5684965b473', '4bf58dd8d48988d103941735']","['Residential Building (Apartment / Condo)', 'Home (private)']",0
5513c1ef498e23555d9cc3b3,аптека низких цен,['Україна'],50.41150776563424,30.627582086807358,13,0,12,14,1,0,['4bf58dd8d48988d10f951735'],['Pharmacy'],0
5231a31c11d2e6d7c1574d32,Шиномонтаж Тip Top,"['Григоренка 5', 'Україна']",50.413373657180465,30.626802159148575,24,2,16,25,0,0,['4eb1c1623b7b52c0e1adc2ec'],['Auto Dealership'],0
4f3e1e2fe4b0869411a571e2,Мойка,"['Григоренко', 'Україна']",50.41219496637356,30.627306312670004,72,0,45,72,2,0,['4f04ae1f2fb6e1c99f3db0ba'],['Car Wash'],0
5128e6b1e4b03158b58ffad3,CaffePoli,"['пр-т Григоренка 18 (""Novus"")', 'Київ', 'Україна']",50.41088172566133,30.626359241325314,16,0,13,16,0,0,['4bf58dd8d48988d16d941735'],['Café'],0
55cdad51498ee68feab52391,"РА ""Антарис""","['Григоренко 5а', 'Київ', 'Україна']",50.41280874978262,30.62818272721954,146,0,15,165,0,0,['4bf58dd8d48988d124941735'],['Office'],0
4fc603c0e4b0bbe53f9b3d96,BELLE de JOUR,['Україна'],50.41140993144666,30.626035875340534,44,1,28,48,2,0,['4bf58dd8d48988d110951735'],['Salon / Barbershop'],0
57322cdf498e350328d4867f,ArtHouse,['Україна'],50.41281,30.627316,15,0,3,15,0,0,['4bf58dd8d48988d123941735'],['Wine Bar'],0
53ee1c70498e8d4bb3270a1d,Кубло,['Україна'],50.41294743157782,30.627674841981154,88,0,7,118,0,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
56c0a991cd10dc6dbaeb3ccd,"Парковка ТЦ ""Эпицентр""","['вул. Полярна, 20д', 'Україна']",50.41106793968609,30.627517637042217,40,0,34,40,0,0,['4c38df4de52ce0d596b336e1'],['Parking'],0
58dce4602f91cb3fc090bfee,#LoungeCafe,['Україна'],50.41215,30.625597,3,0,2,6,0,0,['4bf58dd8d48988d1e0931735'],['Coffee Shop'],0
50c8995de4b0dec51e6f99bd,Григоренка 5,"['вул. Григоренка, 5', 'Київ', 'Україна']",50.412827290133805,30.627360166357903,301,0,82,321,1,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
5152bbdce4b0f25d47f6f6e8,Аптека Доброго Дня,"['Григоренко, 18-а', 'Київ', 'Україна']",50.41061356843403,30.626305563265305,154,8,73,161,5,6.5,['4bf58dd8d48988d10f951735'],['Pharmacy'],9
549dd3c0498e520a4e3492b5,Петра Григоренко 5,['Україна'],50.41329189389554,30.626526817679135,43,0,44,74,1,0,['4d954b06a243a5684965b473'],['Residential Building (Apartment / Condo)'],0
553a6038498e16d1323eab77,Винир,"['Григоренко пр-т, 16', 'Київ', 'Україна']",50.41130551988897,30.625743652007543,48,0,13,58,1,0,['4bf58dd8d48988d178941735'],"[""Dentist's Office""]",0
50548181e4b0e7ceb6906f62,Fitness City,"['просп. Петра Григоренка, 5а', 'Київ, 02068', 'Україна']",50.41269167757723,30.627581150595727,3625,16,1348,7054,87,8.0,"['4bf58dd8d48988d176941735', '4f4528bc4b90abdf24c9de85']","['Gym', 'Athletics & Sports']",116
